5s;15s;20d;6s;14n;10s;
USGS;11162500;06-08-2011;23:45;PDT;6.75;A
USGS;11162500;07-08-2011;0:00;PDT;6.75;A
USGS;11162500;07-08-2011;0:15;PDT;6.23;A
USGS;11162500;07-08-2011;0:30;PDT;6.75;A
USGS;11162500;07-08-2011;0:45;PDT;6.23;A
USGS;11162500;07-08-2011;1:00;PDT;6.75;A
USGS;11162500;07-08-2011;1:15;PDT;6.75;A
USGS;11162500;07-08-2011;1:30;PDT;6.75;A
USGS;11162500;07-08-2011;1:45;PDT;6.75;A
USGS;11162500;07-08-2011;2:00;PDT;6.23;A
USGS;11162500;07-08-2011;2:15;PDT;6.75;A
USGS;11162500;07-08-2011;2:30;PDT;6.23;A
USGS;11162500;07-08-2011;2:45;PDT;6.75;A
USGS;11162500;07-08-2011;3:00;PDT;6.75;A
USGS;11162500;07-08-2011;3:15;PDT;6.75;A
USGS;11162500;07-08-2011;3:30;PDT;6.75;A
USGS;11162500;07-08-2011;3:45;PDT;6.75;A
USGS;11162500;07-08-2011;4:00;PDT;6.75;A
USGS;11162500;07-08-2011;4:15;PDT;6.75;A
USGS;11162500;07-08-2011;4:30;PDT;6.75;A
USGS;11162500;07-08-2011;4:45;PDT;6.75;A
USGS;11162500;07-08-2011;5:00;PDT;6.75;A
USGS;11162500;07-08-2011;5:15;PDT;6.75;A
USGS;11162500;07-08-2011;5:30;PDT;6.75;A
USGS;11162500;07-08-2011;5:45;PDT;6.75;A
USGS;11162500;07-08-2011;6:00;PDT;6.75;A
USGS;11162500;07-08-2011;6:15;PDT;6.23;A
USGS;11162500;07-08-2011;6:30;PDT;6.75;A
USGS;11162500;07-08-2011;6:45;PDT;6.75;A
USGS;11162500;07-08-2011;7:00;PDT;6.23;A
USGS;11162500;07-08-2011;7:15;PDT;6.75;A
USGS;11162500;07-08-2011;7:30;PDT;6.75;A
USGS;11162500;07-08-2011;7:45;PDT;7.30;A
USGS;11162500;07-08-2011;8:00;PDT;6.75;A
USGS;11162500;07-08-2011;8:15;PDT;6.75;A
USGS;11162500;07-08-2011;8:30;PDT;7.30;A
USGS;11162500;07-08-2011;8:45;PDT;6.75;A
USGS;11162500;07-08-2011;9:00;PDT;6.75;A
USGS;11162500;07-08-2011;9:15;PDT;6.75;A
USGS;11162500;07-08-2011;9:30;PDT;6.75;A
USGS;11162500;07-08-2011;9:45;PDT;6.75;A
USGS;11162500;07-08-2011;10:00;PDT;6.75;A
USGS;11162500;07-08-2011;10:15;PDT;6.75;A
USGS;11162500;07-08-2011;10:30;PDT;6.75;A
USGS;11162500;07-08-2011;10:45;PDT;6.75;A
USGS;11162500;07-08-2011;11:00;PDT;6.75;A
USGS;11162500;07-08-2011;11:15;PDT;6.75;A
USGS;11162500;07-08-2011;11:30;PDT;6.75;A
USGS;11162500;07-08-2011;11:45;PDT;6.75;A
USGS;11162500;07-08-2011;12:00;PDT;6.75;A
USGS;11162500;07-08-2011;12:15;PDT;7.30;A
USGS;11162500;07-08-2011;12:30;PDT;6.75;A
USGS;11162500;07-08-2011;12:45;PDT;6.75;A
USGS;11162500;07-08-2011;13:00;PDT;6.75;A
USGS;11162500;07-08-2011;13:15;PDT;6.75;A
USGS;11162500;07-08-2011;13:30;PDT;7.30;A
USGS;11162500;07-08-2011;13:45;PDT;6.75;A
USGS;11162500;07-08-2011;14:00;PDT;6.75;A
USGS;11162500;07-08-2011;14:15;PDT;6.75;A
USGS;11162500;07-08-2011;14:30;PDT;6.75;A
USGS;11162500;07-08-2011;14:45;PDT;6.75;A
USGS;11162500;07-08-2011;15:00;PDT;6.23;A
USGS;11162500;07-08-2011;15:15;PDT;6.75;A
USGS;11162500;07-08-2011;15:30;PDT;6.75;A
USGS;11162500;07-08-2011;15:45;PDT;6.23;A
USGS;11162500;07-08-2011;16:00;PDT;6.75;A
USGS;11162500;07-08-2011;16:15;PDT;6.75;A
USGS;11162500;07-08-2011;16:30;PDT;6.75;A
USGS;11162500;07-08-2011;16:45;PDT;6.75;A
USGS;11162500;07-08-2011;17:00;PDT;6.75;A
USGS;11162500;07-08-2011;17:15;PDT;6.75;A
USGS;11162500;07-08-2011;17:30;PDT;5.75;A
USGS;11162500;07-08-2011;17:45;PDT;6.75;A
USGS;11162500;07-08-2011;18:00;PDT;6.75;A
USGS;11162500;07-08-2011;18:15;PDT;6.75;A
USGS;11162500;07-08-2011;18:30;PDT;6.75;A
USGS;11162500;07-08-2011;18:45;PDT;6.75;A
USGS;11162500;07-08-2011;19:00;PDT;6.75;A
USGS;11162500;07-08-2011;19:15;PDT;6.75;A
USGS;11162500;07-08-2011;19:30;PDT;6.75;A
USGS;11162500;07-08-2011;19:45;PDT;6.75;A
USGS;11162500;07-08-2011;20:00;PDT;6.75;A
USGS;11162500;07-08-2011;20:15;PDT;6.75;A
USGS;11162500;07-08-2011;20:30;PDT;6.75;A
USGS;11162500;07-08-2011;20:45;PDT;6.23;A
USGS;11162500;07-08-2011;21:00;PDT;6.75;A
USGS;11162500;07-08-2011;21:15;PDT;6.75;A
USGS;11162500;07-08-2011;21:30;PDT;6.75;A
USGS;11162500;07-08-2011;21:45;PDT;7.30;A
USGS;11162500;07-08-2011;22:00;PDT;7.30;A
USGS;11162500;07-08-2011;22:15;PDT;6.75;A
USGS;11162500;07-08-2011;22:30;PDT;6.75;A
USGS;11162500;07-08-2011;22:45;PDT;6.75;A
USGS;11162500;07-08-2011;23:00;PDT;6.75;A
USGS;11162500;07-08-2011;23:15;PDT;6.75;A
USGS;11162500;07-08-2011;23:30;PDT;6.75;A
USGS;11162500;07-08-2011;23:45;PDT;6.75;A
USGS;11162500;08-08-2011;0:00;PDT;6.75;A
USGS;11162500;08-08-2011;0:15;PDT;6.75;A
USGS;11162500;08-08-2011;0:30;PDT;6.75;A
USGS;11162500;08-08-2011;0:45;PDT;6.75;A
USGS;11162500;08-08-2011;1:00;PDT;6.75;A
USGS;11162500;08-08-2011;1:15;PDT;6.75;A
USGS;11162500;08-08-2011;1:30;PDT;6.75;A
USGS;11162500;08-08-2011;1:45;PDT;6.75;A
USGS;11162500;08-08-2011;2:00;PDT;6.75;A
USGS;11162500;08-08-2011;2:15;PDT;6.75;A
USGS;11162500;08-08-2011;2:30;PDT;7.30;A
USGS;11162500;08-08-2011;2:45;PDT;6.75;A
USGS;11162500;08-08-2011;3:00;PDT;6.75;A
USGS;11162500;08-08-2011;3:15;PDT;6.75;A
USGS;11162500;08-08-2011;3:30;PDT;6.23;A
USGS;11162500;08-08-2011;3:45;PDT;6.75;A
USGS;11162500;08-08-2011;4:00;PDT;6.75;A
USGS;11162500;08-08-2011;4:15;PDT;6.75;A
USGS;11162500;08-08-2011;4:30;PDT;6.75;A
USGS;11162500;08-08-2011;4:45;PDT;6.75;A
USGS;11162500;08-08-2011;5:00;PDT;6.75;A
USGS;11162500;08-08-2011;5:15;PDT;6.75;A
USGS;11162500;08-08-2011;5:30;PDT;6.75;A
USGS;11162500;08-08-2011;5:45;PDT;6.75;A
USGS;11162500;08-08-2011;6:00;PDT;7.30;A
USGS;11162500;08-08-2011;6:15;PDT;6.75;A
USGS;11162500;08-08-2011;6:30;PDT;6.75;A
USGS;11162500;08-08-2011;6:45;PDT;6.75;A
USGS;11162500;08-08-2011;7:00;PDT;7.30;A
USGS;11162500;08-08-2011;7:15;PDT;6.75;A
USGS;11162500;08-08-2011;7:30;PDT;6.75;A
USGS;11162500;08-08-2011;7:45;PDT;6.75;A
USGS;11162500;08-08-2011;8:00;PDT;6.75;A
USGS;11162500;08-08-2011;8:15;PDT;6.75;A
USGS;11162500;08-08-2011;8:30;PDT;6.75;A
USGS;11162500;08-08-2011;8:45;PDT;6.75;A
USGS;11162500;08-08-2011;9:00;PDT;6.75;A
USGS;11162500;08-08-2011;9:15;PDT;6.75;A
USGS;11162500;08-08-2011;9:30;PDT;6.75;A
USGS;11162500;08-08-2011;9:45;PDT;6.75;A
USGS;11162500;08-08-2011;10:00;PDT;6.75;A
USGS;11162500;08-08-2011;10:15;PDT;6.75;A
USGS;11162500;08-08-2011;10:30;PDT;6.75;A
USGS;11162500;08-08-2011;10:45;PDT;6.75;A
USGS;11162500;08-08-2011;11:00;PDT;6.75;A
USGS;11162500;08-08-2011;11:15;PDT;6.75;A
USGS;11162500;08-08-2011;11:30;PDT;6.75;A
USGS;11162500;08-08-2011;11:45;PDT;6.75;A
USGS;11162500;08-08-2011;12:00;PDT;6.75;A
USGS;11162500;08-08-2011;12:15;PDT;6.75;A
USGS;11162500;08-08-2011;12:30;PDT;6.75;A
USGS;11162500;08-08-2011;12:45;PDT;6.75;A
USGS;11162500;08-08-2011;13:00;PDT;6.75;A
USGS;11162500;08-08-2011;13:15;PDT;6.75;A
USGS;11162500;08-08-2011;13:30;PDT;6.75;A
USGS;11162500;08-08-2011;13:45;PDT;6.75;A
USGS;11162500;08-08-2011;14:00;PDT;6.75;A
USGS;11162500;08-08-2011;14:15;PDT;6.75;A
USGS;11162500;08-08-2011;14:30;PDT;6.75;A
USGS;11162500;08-08-2011;14:45;PDT;6.75;A
USGS;11162500;08-08-2011;15:00;PDT;6.75;A
USGS;11162500;08-08-2011;15:15;PDT;6.75;A
USGS;11162500;08-08-2011;15:30;PDT;6.75;A
USGS;11162500;08-08-2011;15:45;PDT;6.75;A
USGS;11162500;08-08-2011;16:00;PDT;6.75;A
USGS;11162500;08-08-2011;16:15;PDT;6.75;A
USGS;11162500;08-08-2011;16:30;PDT;6.75;A
USGS;11162500;08-08-2011;16:45;PDT;6.75;A
USGS;11162500;08-08-2011;17:00;PDT;6.75;A
USGS;11162500;08-08-2011;17:15;PDT;6.75;A
USGS;11162500;08-08-2011;17:30;PDT;6.75;A
USGS;11162500;08-08-2011;17:45;PDT;6.75;A
USGS;11162500;08-08-2011;18:00;PDT;6.75;A
USGS;11162500;08-08-2011;18:15;PDT;6.75;A
USGS;11162500;08-08-2011;18:30;PDT;6.75;A
USGS;11162500;08-08-2011;18:45;PDT;6.75;A
USGS;11162500;08-08-2011;19:00;PDT;7.30;A
USGS;11162500;08-08-2011;19:15;PDT;6.75;A
USGS;11162500;08-08-2011;19:30;PDT;6.75;A
USGS;11162500;08-08-2011;19:45;PDT;7.30;A
USGS;11162500;08-08-2011;20:00;PDT;6.75;A
USGS;11162500;08-08-2011;20:15;PDT;7.30;A
USGS;11162500;08-08-2011;20:30;PDT;6.75;A
USGS;11162500;08-08-2011;20:45;PDT;6.75;A
USGS;11162500;08-08-2011;21:00;PDT;6.75;A
USGS;11162500;08-08-2011;21:15;PDT;7.30;A
USGS;11162500;08-08-2011;21:30;PDT;6.75;A
USGS;11162500;08-08-2011;21:45;PDT;6.75;A
USGS;11162500;08-08-2011;22:00;PDT;6.75;A
USGS;11162500;08-08-2011;22:15;PDT;6.75;A
USGS;11162500;08-08-2011;22:30;PDT;6.75;A
USGS;11162500;08-08-2011;22:45;PDT;6.75;A
USGS;11162500;08-08-2011;23:00;PDT;7.30;A
USGS;11162500;08-08-2011;23:15;PDT;6.75;A
USGS;11162500;08-08-2011;23:30;PDT;5.75;A
USGS;11162500;08-08-2011;23:45;PDT;6.75;A
USGS;11162500;09-08-2011;0:00;PDT;6.75;A
USGS;11162500;09-08-2011;0:15;PDT;6.75;A
USGS;11162500;09-08-2011;0:30;PDT;7.30;A
USGS;11162500;09-08-2011;0:45;PDT;6.75;A
USGS;11162500;09-08-2011;1:00;PDT;6.75;A
USGS;11162500;09-08-2011;1:15;PDT;6.75;A
USGS;11162500;09-08-2011;1:30;PDT;6.75;A
USGS;11162500;09-08-2011;1:45;PDT;6.75;A
USGS;11162500;09-08-2011;2:00;PDT;6.23;A
USGS;11162500;09-08-2011;2:15;PDT;6.75;A
USGS;11162500;09-08-2011;2:30;PDT;6.75;A
USGS;11162500;09-08-2011;2:45;PDT;6.75;A
USGS;11162500;09-08-2011;3:00;PDT;6.75;A
USGS;11162500;09-08-2011;3:15;PDT;6.75;A
USGS;11162500;09-08-2011;3:30;PDT;6.75;A
USGS;11162500;09-08-2011;3:45;PDT;6.75;A
USGS;11162500;09-08-2011;4:00;PDT;6.75;A
USGS;11162500;09-08-2011;4:15;PDT;5.75;A
USGS;11162500;09-08-2011;4:30;PDT;6.75;A
USGS;11162500;09-08-2011;4:45;PDT;6.75;A
USGS;11162500;09-08-2011;5:00;PDT;6.75;A
USGS;11162500;09-08-2011;5:15;PDT;6.75;A
USGS;11162500;09-08-2011;5:30;PDT;6.23;A
USGS;11162500;09-08-2011;5:45;PDT;6.75;A
USGS;11162500;09-08-2011;6:00;PDT;6.75;A
USGS;11162500;09-08-2011;6:15;PDT;6.23;A
USGS;11162500;09-08-2011;6:30;PDT;6.75;A
USGS;11162500;09-08-2011;6:45;PDT;6.75;A
USGS;11162500;09-08-2011;7:00;PDT;6.75;A
USGS;11162500;09-08-2011;7:15;PDT;6.75;A
USGS;11162500;09-08-2011;7:30;PDT;6.75;A
USGS;11162500;09-08-2011;7:45;PDT;6.23;A
USGS;11162500;09-08-2011;8:00;PDT;6.75;A
USGS;11162500;09-08-2011;8:15;PDT;6.75;A
USGS;11162500;09-08-2011;8:30;PDT;6.75;A
USGS;11162500;09-08-2011;8:45;PDT;6.75;A
USGS;11162500;09-08-2011;9:00;PDT;6.75;A
USGS;11162500;09-08-2011;9:15;PDT;6.75;A
USGS;11162500;09-08-2011;9:30;PDT;6.75;A
USGS;11162500;09-08-2011;9:45;PDT;6.75;A
USGS;11162500;09-08-2011;10:00;PDT;6.23;A
USGS;11162500;09-08-2011;10:15;PDT;6.75;A
USGS;11162500;09-08-2011;10:30;PDT;5.75;A
USGS;11162500;09-08-2011;10:45;PDT;6.75;A
USGS;11162500;09-08-2011;11:00;PDT;6.23;A
USGS;11162500;09-08-2011;11:15;PDT;6.75;A
USGS;11162500;09-08-2011;11:30;PDT;6.75;A
USGS;11162500;09-08-2011;11:45;PDT;6.23;A
USGS;11162500;09-08-2011;12:00;PDT;6.75;A
USGS;11162500;09-08-2011;12:15;PDT;6.23;A
USGS;11162500;09-08-2011;12:30;PDT;6.75;A
USGS;11162500;09-08-2011;12:45;PDT;6.75;A
USGS;11162500;09-08-2011;13:00;PDT;6.23;A
USGS;11162500;09-08-2011;13:15;PDT;6.75;A
USGS;11162500;09-08-2011;13:30;PDT;6.75;A
USGS;11162500;09-08-2011;13:45;PDT;6.75;A
USGS;11162500;09-08-2011;14:00;PDT;6.23;A
USGS;11162500;09-08-2011;14:15;PDT;5.75;A
USGS;11162500;09-08-2011;14:30;PDT;6.23;A
USGS;11162500;09-08-2011;14:45;PDT;6.75;A
USGS;11162500;09-08-2011;15:00;PDT;6.75;A
USGS;11162500;09-08-2011;15:15;PDT;6.23;A
USGS;11162500;09-08-2011;15:30;PDT;6.75;A
USGS;11162500;09-08-2011;15:45;PDT;6.75;A
USGS;11162500;09-08-2011;16:00;PDT;6.75;A
USGS;11162500;09-08-2011;16:15;PDT;6.75;A
USGS;11162500;09-08-2011;16:30;PDT;6.23;A
USGS;11162500;09-08-2011;16:45;PDT;6.75;A
USGS;11162500;09-08-2011;17:00;PDT;6.75;A
USGS;11162500;09-08-2011;17:15;PDT;6.23;A
USGS;11162500;09-08-2011;17:30;PDT;6.75;A
USGS;11162500;09-08-2011;17:45;PDT;5.75;A
USGS;11162500;09-08-2011;18:00;PDT;6.75;A
USGS;11162500;09-08-2011;18:15;PDT;6.75;A
USGS;11162500;09-08-2011;18:30;PDT;6.23;A
USGS;11162500;09-08-2011;18:45;PDT;6.75;A
USGS;11162500;09-08-2011;19:00;PDT;6.23;A
USGS;11162500;09-08-2011;19:15;PDT;6.75;A
USGS;11162500;09-08-2011;19:30;PDT;5.75;A
USGS;11162500;09-08-2011;19:45;PDT;6.75;A
USGS;11162500;09-08-2011;20:00;PDT;5.75;A
USGS;11162500;09-08-2011;20:15;PDT;6.75;A
USGS;11162500;09-08-2011;20:30;PDT;5.29;A
USGS;11162500;09-08-2011;20:45;PDT;6.75;A
USGS;11162500;09-08-2011;21:00;PDT;6.23;A
USGS;11162500;09-08-2011;21:15;PDT;6.75;A
USGS;11162500;09-08-2011;21:30;PDT;6.75;A
USGS;11162500;09-08-2011;21:45;PDT;6.23;A
USGS;11162500;09-08-2011;22:00;PDT;6.75;A
USGS;11162500;09-08-2011;22:15;PDT;6.23;A
USGS;11162500;09-08-2011;22:30;PDT;5.75;A
USGS;11162500;09-08-2011;22:45;PDT;6.75;A
USGS;11162500;09-08-2011;23:00;PDT;5.75;A
USGS;11162500;09-08-2011;23:15;PDT;6.75;A
USGS;11162500;09-08-2011;23:30;PDT;6.23;A
USGS;11162500;09-08-2011;23:45;PDT;6.75;A
USGS;11162500;10-08-2011;0:00;PDT;6.75;A
USGS;11162500;10-08-2011;0:15;PDT;6.23;A
USGS;11162500;10-08-2011;0:30;PDT;6.75;A
USGS;11162500;10-08-2011;0:45;PDT;6.75;A
USGS;11162500;10-08-2011;1:00;PDT;5.75;A
USGS;11162500;10-08-2011;1:15;PDT;6.75;A
USGS;11162500;10-08-2011;1:30;PDT;6.23;A
USGS;11162500;10-08-2011;1:45;PDT;6.75;A
USGS;11162500;10-08-2011;2:00;PDT;6.23;A
USGS;11162500;10-08-2011;2:15;PDT;6.75;A
USGS;11162500;10-08-2011;2:30;PDT;6.75;A
USGS;11162500;10-08-2011;2:45;PDT;5.75;A
USGS;11162500;10-08-2011;3:00;PDT;6.75;A
USGS;11162500;10-08-2011;3:15;PDT;6.23;A
USGS;11162500;10-08-2011;3:30;PDT;6.75;A
USGS;11162500;10-08-2011;3:45;PDT;6.75;A
USGS;11162500;10-08-2011;4:00;PDT;5.75;A
USGS;11162500;10-08-2011;4:15;PDT;6.75;A
USGS;11162500;10-08-2011;4:30;PDT;6.23;A
USGS;11162500;10-08-2011;4:45;PDT;5.75;A
USGS;11162500;10-08-2011;5:00;PDT;6.75;A
USGS;11162500;10-08-2011;5:15;PDT;6.23;A
USGS;11162500;10-08-2011;5:30;PDT;6.23;A
USGS;11162500;10-08-2011;5:45;PDT;5.29;A
USGS;11162500;10-08-2011;6:00;PDT;6.75;A
USGS;11162500;10-08-2011;6:15;PDT;6.75;A
USGS;11162500;10-08-2011;6:30;PDT;6.75;A
USGS;11162500;10-08-2011;6:45;PDT;6.75;A
USGS;11162500;10-08-2011;7:00;PDT;6.23;A
USGS;11162500;10-08-2011;7:15;PDT;6.75;A
USGS;11162500;10-08-2011;7:30;PDT;6.23;A
USGS;11162500;10-08-2011;7:45;PDT;6.75;A
USGS;11162500;10-08-2011;8:00;PDT;6.75;A
USGS;11162500;10-08-2011;8:15;PDT;6.75;A
USGS;11162500;10-08-2011;8:30;PDT;6.75;A
USGS;11162500;10-08-2011;8:45;PDT;6.75;A
USGS;11162500;10-08-2011;9:00;PDT;6.75;A
USGS;11162500;10-08-2011;9:15;PDT;6.75;A
USGS;11162500;10-08-2011;9:30;PDT;6.75;A
USGS;11162500;10-08-2011;9:45;PDT;6.23;A
USGS;11162500;10-08-2011;10:00;PDT;5.75;A
USGS;11162500;10-08-2011;10:15;PDT;6.75;A
USGS;11162500;10-08-2011;10:30;PDT;6.23;A
USGS;11162500;10-08-2011;10:45;PDT;6.75;A
USGS;11162500;10-08-2011;11:00;PDT;6.75;A
USGS;11162500;10-08-2011;11:15;PDT;6.75;A
USGS;11162500;10-08-2011;11:30;PDT;6.23;A
USGS;11162500;10-08-2011;11:45;PDT;6.75;A
USGS;11162500;10-08-2011;12:00;PDT;5.75;A
USGS;11162500;10-08-2011;12:15;PDT;6.23;A
USGS;11162500;10-08-2011;12:30;PDT;6.75;A
USGS;11162500;10-08-2011;12:45;PDT;6.23;A
USGS;11162500;10-08-2011;13:00;PDT;6.75;A
USGS;11162500;10-08-2011;13:15;PDT;6.23;A
USGS;11162500;10-08-2011;13:30;PDT;6.75;A
USGS;11162500;10-08-2011;13:45;PDT;6.75;A
USGS;11162500;10-08-2011;14:00;PDT;6.23;A
USGS;11162500;10-08-2011;14:15;PDT;6.75;A
USGS;11162500;10-08-2011;14:30;PDT;6.23;A
USGS;11162500;10-08-2011;14:45;PDT;6.23;A
USGS;11162500;10-08-2011;15:00;PDT;6.75;A
USGS;11162500;10-08-2011;15:15;PDT;5.75;A
USGS;11162500;10-08-2011;15:30;PDT;6.23;A
USGS;11162500;10-08-2011;15:45;PDT;6.23;A
USGS;11162500;10-08-2011;16:00;PDT;6.75;A
USGS;11162500;10-08-2011;16:15;PDT;6.23;A
USGS;11162500;10-08-2011;16:30;PDT;6.75;A
USGS;11162500;10-08-2011;16:45;PDT;6.23;A
USGS;11162500;10-08-2011;17:00;PDT;5.75;A
USGS;11162500;10-08-2011;17:15;PDT;6.75;A
USGS;11162500;10-08-2011;17:30;PDT;6.23;A
USGS;11162500;10-08-2011;17:45;PDT;6.75;A
USGS;11162500;10-08-2011;18:00;PDT;6.23;A
USGS;11162500;10-08-2011;18:15;PDT;6.75;A
USGS;11162500;10-08-2011;18:30;PDT;6.23;A
USGS;11162500;10-08-2011;18:45;PDT;5.29;A
USGS;11162500;10-08-2011;19:00;PDT;6.23;A
USGS;11162500;10-08-2011;19:15;PDT;5.75;A
USGS;11162500;10-08-2011;19:30;PDT;6.75;A
USGS;11162500;10-08-2011;19:45;PDT;6.23;A
USGS;11162500;10-08-2011;20:00;PDT;6.75;A
USGS;11162500;10-08-2011;20:15;PDT;5.75;A
USGS;11162500;10-08-2011;20:30;PDT;6.75;A
USGS;11162500;10-08-2011;20:45;PDT;6.23;A
USGS;11162500;10-08-2011;21:00;PDT;6.75;A
USGS;11162500;10-08-2011;21:15;PDT;6.23;A
USGS;11162500;10-08-2011;21:30;PDT;6.75;A
USGS;11162500;10-08-2011;21:45;PDT;6.23;A
USGS;11162500;10-08-2011;22:00;PDT;5.29;A
USGS;11162500;10-08-2011;22:15;PDT;6.23;A
USGS;11162500;10-08-2011;22:30;PDT;5.75;A
USGS;11162500;10-08-2011;22:45;PDT;6.23;A
USGS;11162500;10-08-2011;23:00;PDT;5.75;A
USGS;11162500;10-08-2011;23:15;PDT;6.23;A
USGS;11162500;10-08-2011;23:30;PDT;5.75;A
USGS;11162500;10-08-2011;23:45;PDT;6.75;A
USGS;11162500;11-08-2011;0:00;PDT;6.23;A
USGS;11162500;11-08-2011;0:15;PDT;6.75;A
USGS;11162500;11-08-2011;0:30;PDT;6.23;A
USGS;11162500;11-08-2011;0:45;PDT;5.75;A
USGS;11162500;11-08-2011;1:00;PDT;6.75;A
USGS;11162500;11-08-2011;1:15;PDT;6.23;A
USGS;11162500;11-08-2011;1:30;PDT;5.75;A
USGS;11162500;11-08-2011;1:45;PDT;6.75;A
USGS;11162500;11-08-2011;2:00;PDT;6.23;A
USGS;11162500;11-08-2011;2:15;PDT;5.29;A
USGS;11162500;11-08-2011;2:30;PDT;6.75;A
USGS;11162500;11-08-2011;2:45;PDT;6.23;A
USGS;11162500;11-08-2011;3:00;PDT;5.75;A
USGS;11162500;11-08-2011;3:15;PDT;6.75;A
USGS;11162500;11-08-2011;3:30;PDT;6.23;A
USGS;11162500;11-08-2011;3:45;PDT;5.29;A
USGS;11162500;11-08-2011;4:00;PDT;6.75;A
USGS;11162500;11-08-2011;4:15;PDT;6.23;A
USGS;11162500;11-08-2011;4:30;PDT;6.75;A
USGS;11162500;11-08-2011;4:45;PDT;5.75;A
USGS;11162500;11-08-2011;5:00;PDT;6.75;A
USGS;11162500;11-08-2011;5:15;PDT;6.23;A
USGS;11162500;11-08-2011;5:30;PDT;6.23;A
USGS;11162500;11-08-2011;5:45;PDT;5.75;A
USGS;11162500;11-08-2011;6:00;PDT;6.75;A
USGS;11162500;11-08-2011;6:15;PDT;6.75;A
USGS;11162500;11-08-2011;6:30;PDT;6.75;A
USGS;11162500;11-08-2011;6:45;PDT;6.23;A
USGS;11162500;11-08-2011;7:00;PDT;5.75;A
USGS;11162500;11-08-2011;7:15;PDT;5.75;A
USGS;11162500;11-08-2011;7:30;PDT;5.75;A
USGS;11162500;11-08-2011;7:45;PDT;6.23;A
USGS;11162500;11-08-2011;8:00;PDT;5.75;A
USGS;11162500;11-08-2011;8:15;PDT;5.75;A
USGS;11162500;11-08-2011;8:30;PDT;6.23;A
USGS;11162500;11-08-2011;8:45;PDT;6.23;A
USGS;11162500;11-08-2011;9:00;PDT;6.75;A
USGS;11162500;11-08-2011;9:15;PDT;6.23;A
USGS;11162500;11-08-2011;9:30;PDT;5.75;A
USGS;11162500;11-08-2011;9:45;PDT;6.23;A
USGS;11162500;11-08-2011;10:00;PDT;6.75;A
USGS;11162500;11-08-2011;10:15;PDT;6.23;A
USGS;11162500;11-08-2011;10:30;PDT;6.23;A
USGS;11162500;11-08-2011;10:45;PDT;5.75;A
USGS;11162500;11-08-2011;11:00;PDT;5.75;A
USGS;11162500;11-08-2011;11:15;PDT;6.75;A
USGS;11162500;11-08-2011;11:30;PDT;6.75;A
USGS;11162500;11-08-2011;11:45;PDT;6.23;A
USGS;11162500;11-08-2011;12:00;PDT;6.23;A
USGS;11162500;11-08-2011;12:15;PDT;5.75;A
USGS;11162500;11-08-2011;12:30;PDT;6.75;A
USGS;11162500;11-08-2011;12:45;PDT;6.23;A
USGS;11162500;11-08-2011;13:00;PDT;6.75;A
USGS;11162500;11-08-2011;13:15;PDT;6.23;A
USGS;11162500;11-08-2011;13:30;PDT;6.23;A
USGS;11162500;11-08-2011;13:45;PDT;6.75;A
USGS;11162500;11-08-2011;14:00;PDT;6.23;A
USGS;11162500;11-08-2011;14:15;PDT;5.75;A
USGS;11162500;11-08-2011;14:30;PDT;6.23;A
USGS;11162500;11-08-2011;14:45;PDT;5.75;A
USGS;11162500;11-08-2011;15:00;PDT;6.75;A
USGS;11162500;11-08-2011;15:15;PDT;6.23;A
USGS;11162500;11-08-2011;15:30;PDT;6.23;A
USGS;11162500;11-08-2011;15:45;PDT;6.75;A
USGS;11162500;11-08-2011;16:00;PDT;6.23;A
USGS;11162500;11-08-2011;16:15;PDT;6.23;A
USGS;11162500;11-08-2011;16:30;PDT;6.23;A
USGS;11162500;11-08-2011;16:45;PDT;6.75;A
USGS;11162500;11-08-2011;17:00;PDT;6.23;A
USGS;11162500;11-08-2011;17:15;PDT;5.75;A
USGS;11162500;11-08-2011;17:30;PDT;6.75;A
USGS;11162500;11-08-2011;17:45;PDT;6.23;A
USGS;11162500;11-08-2011;18:00;PDT;5.75;A
USGS;11162500;11-08-2011;18:15;PDT;5.75;A
USGS;11162500;11-08-2011;18:30;PDT;6.23;A
USGS;11162500;11-08-2011;18:45;PDT;6.23;A
USGS;11162500;11-08-2011;19:00;PDT;5.75;A
USGS;11162500;11-08-2011;19:15;PDT;6.75;A
USGS;11162500;11-08-2011;19:30;PDT;6.23;A
USGS;11162500;11-08-2011;19:45;PDT;6.23;A
USGS;11162500;11-08-2011;20:00;PDT;6.23;A
USGS;11162500;11-08-2011;20:15;PDT;5.75;A
USGS;11162500;11-08-2011;20:30;PDT;6.75;A
USGS;11162500;11-08-2011;20:45;PDT;5.75;A
USGS;11162500;11-08-2011;21:00;PDT;6.23;A
USGS;11162500;11-08-2011;21:15;PDT;6.75;A
USGS;11162500;11-08-2011;21:30;PDT;6.23;A
USGS;11162500;11-08-2011;21:45;PDT;5.75;A
USGS;11162500;11-08-2011;22:00;PDT;5.29;A
USGS;11162500;11-08-2011;22:15;PDT;6.75;A
USGS;11162500;11-08-2011;22:30;PDT;6.23;A
USGS;11162500;11-08-2011;22:45;PDT;6.23;A
USGS;11162500;11-08-2011;23:00;PDT;6.23;A
USGS;11162500;11-08-2011;23:15;PDT;5.75;A
USGS;11162500;11-08-2011;23:30;PDT;5.75;A
USGS;11162500;11-08-2011;23:45;PDT;6.23;A
USGS;11162500;12-08-2011;0:00;PDT;6.23;A
